zone,promoter,total_m2,n_rooms,n_bathrooms,n_toilets,avg_area_per_room,avg_perimeter_per_room,avg_area_per_bedroom,avg_perimeter_per_bedroom,avg_area_per_bathroom,avg_perimeter_per_bathroom,avg_area_per_toilet,avg_perimeter_per_toilet,area_to_perimeter_ratio,bathroom_area_to_total_area_ratio,bedroom_area_to_total_area_ratio,toilet_area_to_total_area_ratio,kitchen_area_to_total_area_ratio,livingroom_area_to_total_area_ratio,corridor_area_to_total_area_ratio,bathrooms_to_rooms_ratio,toilets_to_rooms_ratio,bedrooms_to_rooms_ratio,livingroom_perimeter_to_total_perimeter_ratio,kitchen_perimeter_to_total_perimeter_ratio,bedroom_perimeter_to_total_perimeter_ratio,bathroom_perimeter_to_total_perimeter_ratio,livingroom_m2,livingroom_p,kitchen_m2,kitchen_p,bathroom1_m2,bathroom1_p,bathroom2_m2,bathroom2_p,bathroom3_m2,bathroom3_p,toilet_m2,toilet_p,bdroom1_m2,bdroom1_p,bdroom2_m2,bdroom2_p,bdroom3_m2,bdroom3_p,bdroom4_m2,bdroom4_p,entrance_m2,entrance_p,corridor_m2,corridor_p,laundry_m2,laundry_p
Sevilla,Macarena 40 / Aniceto,69.94,3,2,0,13.988,18.284,10.52333333,14.1,3.28,7.74,0,0,0.765040473,0.093794681,0.451386903,0,0.100371747,0.258507292,0.049899914,0.666666667,0,0.6,0.265040473,0.102931525,0.462699628,0.169328375,18.08,24.23,7.02,9.41,3.76,8.87,2.8,6.61,0,0,0,0,13.76,18.44,9.59,12.85,8.22,11.01,0,0,3.22,8.86,3.49,9.6,0,0
Sevilla,M10 Bermejales,63.38,3,1,1,12.676,16.49,8.283333333,11.1,3.6,8.5,2.18,5.14,0.768708308,0.056800252,0.39207952,0.034395708,0.124329441,0.293783528,0.058220259,0.333333333,0.333333333,0.6,0.302607641,0.128077623,0.40388114,0.103092784,18.62,24.95,7.88,10.56,3.6,8.5,0,0,0,0,2.18,5.14,10.11,13.55,7.38,9.89,7.36,9.86,0,0,2.56,7.04,3.69,10.15,0,0
Sevilla,Cisneo Alto,80.11,3,1,0,20.0275,25.9875,10.53333333,14.11333333,7.27,17.16,0,0,0.770658971,0.090750218,0.394457621,0,0.128198727,0.285856947,0.048183747,0.333333333,0,0.75,0.295238095,0.132371332,0.407311207,0.165079365,22.9,30.69,10.27,13.76,7.27,17.16,0,0,0,0,0,0,14.59,19.55,8.71,11.67,8.3,11.12,0,0,4.21,11.58,3.86,10.62,0,0
Sevilla,M10 Bermejales,64.19,3,1,1,12.838,16.782,8.313333333,11.14,3.75,8.85,2.4,5.66,0.764986295,0.058420315,0.38853404,0.037389001,0.128213117,0.290076336,0.05748559,0.333333333,0.333333333,0.6,0.297342391,0.131450363,0.398283876,0.105470147,18.62,24.95,8.23,11.03,3.75,8.85,0,0,0,0,2.4,5.66,10.2,13.67,7.38,9.89,7.36,9.86,0,0,2.56,7.04,3.69,10.15,0,0
Sevilla,M10 Bermejales,65.27,3,1,1,13.054,16.884,8.36,11.20333333,3.67,8.66,2.18,5.14,0.773158019,0.056227976,0.384250038,0.033399724,0.129002605,0.294162709,0.056994025,0.333333333,0.333333333,0.6,0.304785596,0.133617626,0.398128406,0.102582326,19.2,25.73,8.42,11.28,3.67,8.66,0,0,0,0,2.18,5.14,10.28,13.78,7.41,9.93,7.39,9.9,0,0,3,8.25,3.72,10.23,0,0
Sevilla,Cisneo Alto,84.49,3,1,0,21.1225,26.4425,11.62666667,15.58333333,6.33,14.94,0,0,0.798808736,0.074920109,0.412829921,0,0.096342762,0.292934075,0.051011954,0.333333333,0,0.75,0.313604992,0.103148341,0.441996785,0.141249882,24.75,33.17,8.14,10.91,6.33,14.94,0,0,0,0,0,0,12.87,17.25,11.23,15.05,10.78,14.45,0,0,3.36,9.24,4.31,11.85,2.72,6.42
Sevilla,SUNP-AE-1,69.11,3,2,0,13.822,17.762,9.593333333,12.85666667,2.975,7.025,0,0,0.778178133,0.086094632,0.416437563,0,0.108233251,0.282592968,0.088409782,0.666666667,0,0.6,0.294674023,0.112825132,0.434297939,0.158202905,19.53,26.17,7.48,10.02,3.57,8.43,2.38,5.62,0,0,0,0,12.4,16.62,8.21,11,8.17,10.95,0,0,1.26,3.47,6.11,16.8,0,0
Sevilla,M10 Bermejales,66.55,3,1,1,13.31,17.112,8.276666667,11.09333333,3.6,8.5,2.18,5.14,0.777816737,0.054094666,0.37310293,0.032757325,0.150563486,0.282644628,0.055447032,0.333333333,0.333333333,0.6,0.294647031,0.156965872,0.388966807,0.099345489,18.81,25.21,10.02,13.43,3.6,8.5,0,0,0,0,2.18,5.14,10.11,13.55,7.38,9.89,7.34,9.84,0,0,3.42,9.41,3.69,10.15,0,0
Sevilla,Cisneo Alto,74.28,3,1,0,18.57,22.49,11.08666667,14.85666667,4.3,10.15,0,0,0.825700311,0.057889068,0.447765213,0,0.105277329,0.248788368,0.069466882,0.333333333,0,0.75,0.275233437,0.116496221,0.495442419,0.112827924,18.48,24.76,7.82,10.48,4.3,10.15,0,0,0,0,0,0,15.73,21.08,9.51,12.74,8.02,10.75,0,0,2.72,7.48,5.16,14.19,2.54,5.99
Sevilla,SUNP-AE-1,67.95,3,2,0,13.59,17.49,9.606666667,12.87333333,3.045,7.19,0,0,0.777015437,0.089624724,0.424135394,0,0.111405445,0.266961001,0.089183223,0.666666667,0,0.6,0.277987421,0.115951973,0.441623785,0.164436821,18.14,24.31,7.57,10.14,3.57,8.43,2.52,5.95,0,0,0,0,12.44,16.67,8.26,11.07,8.12,10.88,0,0,1.27,3.49,6.06,16.67,0,0
Sevilla,SUNP-AE-1,66.75,3,2,0,13.35,17.074,9.403333333,12.6,2.865,6.76,0,0,0.781890594,0.085842697,0.422621723,0,0.108764045,0.271910112,0.093632959,0.666666667,0,0.6,0.284877592,0.113974464,0.442778494,0.158369451,18.15,24.32,7.26,9.73,3.36,7.93,2.37,5.59,0,0,0,0,12.12,16.24,8.09,10.84,8,10.72,0,0,1.15,3.16,6.25,17.19,0,0
Sevilla,Macarena 40 / Aniceto,78.48,3,1,0,19.62,24.31,11.89,15.93,5.19,12.25,0,0,0.807075278,0.066131498,0.454510703,0,0.105122324,0.248598369,0.063073394,0.333333333,0,0.75,0.268819416,0.113739202,0.491464418,0.125976964,19.51,26.14,8.25,11.06,5.19,12.25,0,0,0,0,0,0,14.45,19.36,13,17.42,8.22,11.01,0,0,4.91,13.5,4.95,13.61,0,0
Sevilla,SUNP-AE-1,69.99,3,2,0,13.998,18.176,9.596666667,12.86,3.4,8.025,0,0,0.770136444,0.097156737,0.411344478,0,0.101300186,0.285183598,0.088298328,0.666666667,0,0.6,0.29434419,0.104533451,0.424515845,0.176606514,19.96,26.75,7.09,9.5,3.92,9.25,2.88,6.8,0,0,0,0,12,16.08,8.41,11.27,8.38,11.23,0,0,1.17,3.22,6.18,17,0,0
Sevilla,Pino Montano Emvisesa,69.75,3,2,0,13.95,17.962,10.21666667,13.69333333,3.2,7.55,0,0,0.776639572,0.091756272,0.439426523,0,0.101792115,0.258064516,0.06953405,0.666666667,0,0.6,0.268566975,0.105890213,0.457410088,0.168132725,18,24.12,7.1,9.51,4.15,9.79,2.25,5.31,0,0,0,0,11.75,15.75,9.75,13.07,9.15,12.26,0,0,2.75,7.56,4.85,13.34,0,0
Sevilla,Cisneo Alto,72.15,3,1,0,18.0375,22.3075,10.36,13.88333333,4.79,11.3,0,0,0.808584557,0.066389466,0.430769231,0,0.109078309,0.266112266,0.076507277,0.333333333,0,0.75,0.288355934,0.118233778,0.466771265,0.126639023,19.2,25.73,7.87,10.55,4.79,11.3,0,0,0,0,0,0,12.7,17.02,9.46,12.68,8.92,11.95,0,0,3.69,10.15,5.52,15.18,0,0
Sevilla,Pino Montano ,70,3,2,0,14,17.978,10,13.4,3.175,7.495,0,0,0.778729558,0.090714286,0.428571429,0,0.108571429,0.261428571,0.071428571,0.666666667,0,0.6,0.27277784,0.113249527,0.447213261,0.166759373,18.3,24.52,7.6,10.18,3.75,8.85,2.6,6.14,0,0,0,0,10.9,14.61,10.45,14,8.65,11.59,0,0,2.75,7.56,5,13.75,0,0
Sevilla,SUNP-AE-1,68.54,3,2,0,13.708,17.862,9.46,12.67666667,3.46,8.165,0,0,0.767439257,0.100962941,0.41406478,0,0.110738255,0.269769478,0.086372921,0.666666667,0,0.6,0.277460531,0.113873027,0.425820177,0.182846266,18.49,24.78,7.59,10.17,3.78,8.92,3.14,7.41,0,0,0,0,12.03,16.12,8.25,11.06,8.1,10.85,0,0,1.24,3.41,5.92,16.28,0,0
Sevilla,San Jeronimo,67.84,3,2,0,13.568,17.586,9.2,12.33,3.31,7.815,0,0,0.771522802,0.097582547,0.406839623,0,0.117334906,0.271079009,0.059699292,0.666666667,0,0.6,0.280222905,0.121346526,0.420675537,0.177755032,18.39,24.64,7.96,10.67,3.52,8.31,3.1,7.32,0,0,0,0,11.76,15.76,8.64,11.58,7.2,9.65,0,0,3.22,8.86,4.05,11.14,0,0
Sevilla,San Jeronimo,68.77,3,2,0,13.754,17.812,9.34,12.51666667,3.35,7.905,0,0,0.772176061,0.097426203,0.407445107,0,0.123891232,0.263486986,0.058601134,0.666666667,0,0.6,0.272625196,0.128228161,0.42162587,0.177520773,18.12,24.28,8.52,11.42,3.52,8.31,3.18,7.5,0,0,0,0,11.93,15.99,8.89,11.91,7.2,9.65,0,0,3.38,9.3,4.03,11.08,0,0
Sevilla,Pol. Aerpuerto,76.38,3,2,0,15.276,20.31,10.68,14.31,4.39,10.36,0,0,0.752141802,0.114951558,0.41948154,0,0.106965174,0.263288819,0.040324692,0.666666667,0,0.6,0.265386509,0.107828656,0.422747415,0.20403742,20.11,26.95,8.17,10.95,4.48,10.57,4.3,10.15,0,0,0,0,13.8,18.49,9.48,12.7,8.76,11.74,0,0,4.2,11.55,3.08,8.47,0,0
Sevilla,Pino Montano Emvisesa,69.95,3,2,0,13.99,17.878,10.21666667,13.69,3.125,7.375,0,0,0.78252601,0.089349535,0.438170122,0,0.100786276,0.257326662,0.080057184,0.666666667,0,0.6,0.26982884,0.105716523,0.459447365,0.165007272,18,24.12,7.05,9.45,3.95,9.32,2.3,5.43,0,0,0,0,11.8,15.81,9.75,13.07,9.1,12.19,0,0,2.4,6.6,5.6,15.4,0,0
Sevilla,SUNP-AE-1,68.35,3,2,0,13.67,17.702,9.58,12.83333333,3.37,7.955,0,0,0.772229127,0.098610095,0.420482809,0,0.106217996,0.266130212,0.091733723,0.666666667,0,0.6,0.27533612,0.109931081,0.434979098,0.1797537,18.19,24.37,7.26,9.73,3.38,7.98,3.36,7.93,0,0,0,0,12.6,16.88,8.13,10.89,8.01,10.73,0,0,1.15,3.16,6.27,17.24,0,0
Sevilla,Pol. Aerpuerto,78.51,3,2,0,15.702,21.25,11.80333333,15.81666667,5.04,11.895,0,0,0.738917647,0.128391288,0.451025347,0,0.100751497,0.232072347,0.049929945,0.666666667,0,0.6,0.229741176,0.099764706,0.446588235,0.223905882,18.22,24.41,7.91,10.6,6.19,14.61,3.89,9.18,0,0,0,0,16.37,21.94,10.51,14.08,8.53,11.43,0,0,2.97,8.17,3.92,10.78,0,0
Sevilla,Pino Montano Emvisesa,70,3,2,0,14,17.86,10.15,13.6,3.15,7.435,0,0,0.78387458,0.09,0.435,0,0.1,0.258571429,0.080714286,0.666666667,0,0.6,0.271556551,0.105039194,0.456886898,0.166517357,18.1,24.25,7,9.38,3.95,9.32,2.35,5.55,0,0,0,0,11.7,15.68,9.65,12.93,9.1,12.19,0,0,2.5,6.88,5.65,15.54,0,0
Sevilla,Pino Montano ,70,3,2,0,14,17.742,10.08333333,13.51333333,3.05,7.2,0,0,0.78908804,0.087142857,0.432142857,0,0.102857143,0.257142857,0,0.666666667,0,0.6,0.271897193,0.108781423,0.456994702,0.162326682,18,24.12,7.2,9.65,3.8,8.97,2.3,5.43,0,0,0,0,11.35,15.21,10,13.4,8.9,11.93,0,0,8.45,23.24,0,0,0,0
Sevilla,Cisneo Alto,77.78,3,1,0,19.445,23.61,11.23,15.04666667,5.38,12.7,0,0,0.823591698,0.069169452,0.433144767,0,0.106454101,0.244664438,0.057212651,0.333333333,0,0.75,0.270012706,0.117534943,0.477975434,0.134476917,19.03,25.5,8.28,11.1,5.38,12.7,0,0,0,0,0,0,14.83,19.87,9.69,12.98,9.17,12.29,0,0,3.4,9.35,4.45,12.24,3.55,8.38
Sevilla,Pino Montano Emvisesa,69.85,3,2,0,13.97,18.218,9.883333333,13.24333333,3.725,8.795,0,0,0.76682402,0.106657122,0.424481031,0,0.100214746,0.260558339,0.076592699,0.666666667,0,0.6,0.267757163,0.10297508,0.436162038,0.19310572,18.2,24.39,7,9.38,3.85,9.09,3.6,8.5,0,0,0,0,10.8,14.47,9.45,12.66,9.4,12.6,0,0,2.2,6.05,5.35,14.71,0,0
Sevilla,Pino Montano Emvisesa,69.3,3,2,0,13.86,17.722,9.8,13.13,3.275,7.725,0,0,0.782078772,0.094516595,0.424242424,0,0.101010101,0.262626263,0.081529582,0.666666667,0,0.6,0.2752511,0.105857127,0.44453222,0.174359553,18.2,24.39,7,9.38,4.15,9.79,2.4,5.66,0,0,0,0,11,14.74,9.6,12.86,8.8,11.79,0,0,2.5,6.88,5.65,15.54,0,0
Sevilla,Torreblanca / Alberchigo,69.94,3,1,1,13.988,18.424,9.596666667,12.86333333,5.1,12.04,2.92,6.89,0.759227095,0.072919645,0.411638547,0.041750071,0.110523306,0.258650272,0,0.333333333,0.333333333,0.6,0.263135041,0.112462006,0.418910117,0.130699088,18.09,24.24,7.73,10.36,5.1,12.04,0,0,0,0,2.92,6.89,12.05,16.15,8.37,11.22,8.37,11.22,0,0,7.31,20.1,0,0,0,0
Sevilla,Cisneo Alto,75.9,3,1,0,18.975,23.7475,9.996666667,13.39666667,6.35,14.99,0,0,0.799031477,0.083662714,0.395125165,0,0.113965744,0.277470356,0.0828722,0.333333333,0,0.75,0.297083904,0.122012843,0.423097168,0.157806085,21.06,28.22,8.65,11.59,6.35,14.99,0,0,0,0,0,0,12.55,16.82,8.75,11.73,8.69,11.64,0,0,3.56,9.79,6.29,17.3,0,0
Sevilla,SUNP-AE-1,69.05,3,2,0,13.81,17.664,9.59,12.85,3.43,8.095,0,0,0.781816123,0.099348298,0.416654598,0,0.10166546,0.261259957,0.103982621,0.666666667,0,0.6,0.273663949,0.106544384,0.436480978,0.183310688,18.04,24.17,7.02,9.41,3.92,9.25,2.94,6.94,0,0,0,0,12.01,16.09,8.38,11.23,8.38,11.23,0,0,1.18,3.25,7.18,19.75,0,0
Sevilla,SUNP-AE-1,68.87,3,2,0,13.774,17.572,9.453333333,12.66666667,3.365,7.94,0,0,0.783860687,0.097720343,0.41179033,0,0.106432409,0.26179759,0.104254392,0.666666667,0,0.6,0.274982927,0.111768723,0.43250626,0.18074209,18.03,24.16,7.33,9.82,4.69,11.07,2.04,4.81,0,0,0,0,12.36,16.56,8,10.72,8,10.72,0,0,1.24,3.41,7.18,19.75,0,0
Sevilla,Pino Montano Emvisesa,68.65,3,2,0,13.73,17.556,9.266666667,12.41666667,3.425,8.08,0,0,0.782068808,0.0997815,0.404952658,0,0.104151493,0.269482884,0.055353241,0.666666667,0,0.6,0.282410572,0.109136478,0.424356345,0.184096605,18.5,24.79,7.15,9.58,3.95,9.32,2.9,6.84,0,0,0,0,12.45,16.68,8.05,10.79,7.3,9.78,0,0,4.55,12.51,3.8,10.45,0,0
Sevilla,SUNP-AE-1,70,3,2,0,14,18.138,9.59,12.85,3.865,9.12,0,0,0.771860183,0.110428571,0.411,0,0.101,0.260428571,0.100714286,0.666666667,0,0.6,0.269379204,0.104421656,0.425074429,0.201124711,18.23,24.43,7.07,9.47,3.92,9.25,3.81,8.99,0,0,0,0,12.13,16.25,8.5,11.39,8.14,10.91,0,0,1.15,3.16,7.05,19.39,0,0
Sevilla,Coca Cola,75.95,3,2,0,15.19,20.132,8.983333333,12.04,4.775,11.265,0,0,0.754520167,0.125740619,0.35483871,0,0.136273864,0.276497696,0.046741277,0.666666667,0,0.6,0.279554937,0.137790582,0.358831711,0.22382277,21,28.14,10.35,13.87,4.9,11.56,4.65,10.97,0,0,0,0,12.55,16.82,8,10.72,6.4,8.58,0,0,4.55,12.51,3.55,9.76,0,0
Sevilla,Pino Montano Emvisesa,69.4,3,2,0,13.88,17.746,9.333333333,12.50666667,3.625,8.555,0,0,0.78214809,0.104466859,0.403458213,0,0.100864553,0.265850144,0.091498559,0.666666667,0,0.6,0.278597994,0.105713964,0.422855855,0.192832188,18.45,24.72,7,9.38,3.9,9.2,3.35,7.91,0,0,0,0,11.45,15.34,9.15,12.26,7.4,9.92,0,0,2.35,6.46,6.35,17.46,0,0
Sevilla,Pino Montano Emvisesa,67.2,3,2,0,13.44,17.124,8.683333333,11.63666667,3.475,8.2,0,0,0.78486335,0.103422619,0.38764881,0,0.104910714,0.276041667,0.063244048,0.666666667,0,0.6,0.290352721,0.110371409,0.407731838,0.191544032,18.55,24.86,7.05,9.45,3.8,8.97,3.15,7.43,0,0,0,0,10.65,14.27,7.7,10.32,7.7,10.32,0,0,4.35,11.96,4.25,11.69,0,0
Sevilla,San Jeronimo,67.5,3,2,0,13.5,17.372,8.493333333,11.38333333,3.705,8.745,0,0,0.777112595,0.109777778,0.377481481,0,0.117925926,0.271407407,0.076148148,0.666666667,0,0.6,0.282638729,0.122841354,0.393161409,0.201358508,18.32,24.55,7.96,10.67,3.52,8.31,3.89,9.18,0,0,0,0,11.24,15.06,7.28,9.76,6.96,9.33,0,0,3.19,8.77,5.14,14.14,0,0
Sevilla,Torremagna,85.7,3,1,0,21.425,24.915,11.63333333,15.58666667,4.3,10.15,0,0,0.859923741,0.050175029,0.407234539,0,0.110851809,0.261376896,0.096849475,0.333333333,0,0.75,0.301224162,0.127734297,0.469195264,0.101846277,22.4,30.02,9.5,12.73,4.3,10.15,0,0,0,0,0,0,15.6,20.9,10.3,13.8,9,12.06,0,0,6.3,17.33,8.3,22.83,0,0
Sevilla,Macarena 40 / Aniceto,74.66,3,1,0,18.665,22.2825,10.35333333,13.87,5.07,11.97,0,0,0.837652867,0.067907849,0.416019287,0,0.11117064,0.244173587,0.103803911,0.333333333,0,0.75,0.27409402,0.124761584,0.46684618,0.134298216,18.23,24.43,8.3,11.12,5.07,11.97,0,0,0,0,0,0,13.63,18.26,8.83,11.83,8.6,11.52,0,0,4.25,11.69,7.75,21.31,0,0
Sevilla,SUNP-AE-1,69.99,3,2,0,13.998,17.54,9.386666667,12.57666667,3.43,8.095,0,0,0.798061574,0.098014002,0.402343192,0,0.102157451,0.258036862,0.122017431,0.666666667,0,0.6,0.275940707,0.109236032,0.430216648,0.184606613,18.06,24.2,7.15,9.58,3.92,9.25,2.94,6.94,0,0,0,0,12.07,16.17,8.08,10.83,8.01,10.73,0,0,1.22,3.36,8.54,23.49,0,0
Sevilla,Macarena 40 / Aniceto,81.05,3,1,0,20.2625,23.1025,10.16666667,13.62,3.44,8.12,0,0,0.877069581,0.042442936,0.376310919,0,0.152621838,0.247254781,0.081924738,0.333333333,0,0.75,0.29055297,0.179417812,0.442159939,0.087869278,20.04,26.85,12.37,16.58,3.44,8.12,0,0,0,0,0,0,12.3,16.48,10.19,13.65,8.01,10.73,0,0,8.06,22.17,6.64,18.26,0,0
Sevilla,Pol. Aerpuerto,78.11,3,2,0,15.622,20.038,10.59333333,14.19333333,4.765,11.245,0,0,0.779618724,0.122007425,0.406862118,0,0.102035591,0.233516835,0.053770324,0.666666667,0,0.6,0.243936521,0.106597465,0.424992514,0.2244735,18.24,24.44,7.97,10.68,4.94,11.66,4.59,10.83,0,0,0,0,12.65,16.95,10.62,14.23,8.51,11.4,0,0,6.39,17.57,4.2,11.55,0,0
Sevilla,Palmas Altas Sur,85.9,4,1,0,17.18,21.408,9.9875,13.3825,3.85,9.09,0,0,0.802503737,0.044819558,0.465075669,0,0.108265425,0.277648428,0.071594878,0.25,0,0.8,0.29857997,0.116405082,0.500093423,0.084921525,23.85,31.96,9.3,12.46,3.85,9.09,0,0,0,0,0,0,13.3,17.82,8.95,11.99,8.95,11.99,8.75,11.73,0,0,6.15,16.91,2.8,6.61
Sevilla,San Jeronimo,78.97,4,1,0,15.794,19.494,9.0525,12.1325,3.76,8.87,0,0,0.81019801,0.047613018,0.458528555,0,0.119539065,0.259085729,0.065974421,0.25,0,0.8,0.281317328,0.129783523,0.497896789,0.09100236,20.46,27.42,9.44,12.65,3.76,8.87,0,0,0,0,0,0,10.53,14.11,9.75,13.07,8.03,10.76,7.9,10.59,3.89,10.7,5.21,14.33,0,0
Sevilla,Pino Montano Emvisesa,85.95,4,2,0,14.325,18.91666667,10.55,14.1375,3.975,9.38,0,0,0.757268722,0.092495637,0.49098313,0,0.093077371,0.238510762,0.039557882,0.5,0,0.666666667,0.242026432,0.094449339,0.498237885,0.165286344,20.5,27.47,8,10.72,4.3,10.15,3.65,8.61,0,0,0,0,14.7,19.7,10.4,13.94,8.6,11.52,8.5,11.39,3.9,10.73,3.4,9.35,0,0
Sevilla,M10 Bermejales,80.68,4,1,0,16.136,19.978,8.85,11.8575,4.16,9.82,0,0,0.807688457,0.051561725,0.438770451,0,0.136960833,0.257436787,0.081432821,0.25,0,0.8,0.278606467,0.148263089,0.474822305,0.098308139,20.77,27.83,11.05,14.81,4.16,9.82,0,0,0,0,0,0,12,16.08,8.6,11.52,7.44,9.97,7.36,9.86,2.73,7.51,6.57,18.07,0,0
Sevilla,Navalcerrada - Palmas Altas,100.2,4,3,0,14.31428571,19.12142857,11.275,15.11,3.366666667,7.943333333,0,0,0.748599178,0.100798403,0.4500998,0,0.110778443,0.258483034,0.02994012,0.75,0,0.571428571,0.259320134,0.111094509,0.451550243,0.178035114,25.9,34.71,11.1,14.87,4,9.44,3.7,8.73,2.4,5.66,0,0,13.3,17.82,13,17.42,9.4,12.6,9.4,12.6,5,13.75,3,8.25,0,0
Sevilla,M10 Bermejales,79.01,4,1,0,15.802,19.576,8.85,11.8575,4.16,9.82,0,0,0.807212914,0.052651563,0.448044551,0,0.118972282,0.264776611,0.083154031,0.25,0,0.8,0.286371067,0.128729056,0.484572946,0.100326931,20.92,28.03,9.4,12.6,4.16,9.82,0,0,0,0,0,0,12,16.08,8.6,11.52,7.44,9.97,7.36,9.86,2.56,7.04,6.57,18.07,0,0
Sevilla,Cisneo Alto,91.46,4,2,0,15.24333333,20.37666667,10.165,13.62,5.005,11.815,0,0,0.748077867,0.109446753,0.44456593,0,0.094358189,0.265908594,0.051388585,0.5,0,0.666666667,0.266563062,0.094552593,0.445607721,0.193276624,24.32,32.59,8.63,11.56,5.35,12.63,4.66,11,0,0,0,0,14.65,19.63,8.94,11.98,8.56,11.47,8.51,11.4,0,0,4.7,12.93,3.14,7.41
Sevilla,M10 Bermejales,82.24,4,1,0,16.448,20.21,8.85,11.8575,4.16,9.82,0,0,0.813854527,0.050583658,0.430447471,0,0.139956226,0.257538911,0.079888132,0.25,0,0.8,0.280851064,0.152597724,0.469371598,0.097179614,21.18,28.38,11.51,15.42,4.16,9.82,0,0,0,0,0,0,12,16.08,8.6,11.52,7.44,9.97,7.36,9.86,3.42,9.41,6.57,18.07,0,0
Sevilla,Pino Montano Emvisesa,83.6,4,2,0,13.93333333,17.87166667,10.3125,13.8175,3.3,7.79,0,0,0.779632566,0.078947368,0.493421053,0,0.083732057,0.241028708,0.072966507,0.5,0,0.666666667,0.251795207,0.08747552,0.515434114,0.14529516,20.15,27,7,9.38,3.5,8.26,3.1,7.32,0,0,0,0,13.2,17.69,10.95,14.67,8.95,11.99,8.15,10.92,2.5,6.88,6.1,16.78,0,0
Sevilla,San Jeronimo,82.34,4,1,0,16.468,19.98,9.2525,12.4,3.79,8.94,0,0,0.824224224,0.046028662,0.449477775,0,0.125819772,0.249089143,0.063274229,0.25,0,0.8,0.275075075,0.138938939,0.496496496,0.089489489,20.51,27.48,10.36,13.88,3.79,8.94,0,0,0,0,0,0,10.55,14.14,10.53,14.11,8.03,10.76,7.9,10.59,5.46,15.02,5.21,14.33,0,0
Sevilla,SUNP-AE-1,79.26,4,1,0,15.852,19.542,9.5,12.7325,4.57,10.79,0,0,0.811175929,0.05765834,0.479434772,0,0.0888216,0.250063084,0.109891496,0.25,0,0.8,0.271824788,0.096510081,0.521236312,0.11042882,19.82,26.56,7.04,9.43,4.57,10.79,0,0,0,0,0,0,13.93,18.67,8.05,10.79,8.02,10.75,8,10.72,1.12,3.08,8.71,23.95,0,0
Sevilla,Pino Montano Emvisesa,89.45,4,2,0,14.90833333,19.38666667,10.4125,13.955,4.2,9.915,0,0,0.768999312,0.093907211,0.465623253,0,0.106763555,0.232532141,0.06372275,0.5,0,0.666666667,0.239597662,0.110041265,0.479883081,0.170477992,20.8,27.87,9.55,12.8,5.35,12.63,3.05,7.2,0,0,0,0,12.35,16.55,10.75,14.41,10.2,13.67,8.35,11.19,3.35,9.21,5.7,15.68,0,0
Sevilla,Pino Montano Emvisesa,82.55,4,2,0,13.75833333,17.31333333,9.2375,12.38,3.325,7.85,0,0,0.794666923,0.080557238,0.447607511,0,0.105390672,0.244094488,0.073288916,0.5,0,0.666666667,0.259915287,0.112244898,0.476703889,0.151135926,20.15,27,8.7,11.66,3.55,8.38,3.1,7.32,0,0,0,0,12.8,17.15,8.65,11.59,7.75,10.39,7.75,10.39,4.05,11.14,6.05,16.64,0,0
Sevilla,Torremagna,95.4,4,2,1,13.62857143,17.43857143,10.425,13.97,3.5,8.26,1.8,4.25,0.781518801,0.073375262,0.437106918,0.018867925,0.095387841,0.259958071,0.115303983,0.5,0.25,0.571428571,0.272220857,0.099860736,0.457770132,0.135332186,24.8,33.23,9.1,12.19,3.6,8.5,3.4,8.02,0,0,1.8,4.25,14.2,19.03,10.1,13.53,8.7,11.66,8.7,11.66,0,0,11,30.25,0,0
Sevilla,Cisneo Alto,91.51,4,2,0,15.25166667,19.55333333,9.54,12.785,4.545,10.725,0,0,0.780003409,0.099333406,0.417003606,0,0.118784832,0.245984045,0.064910939,0.5,0,0.666666667,0.257074668,0.124190249,0.435901807,0.182833277,22.51,30.16,10.87,14.57,4.67,11.02,4.42,10.43,0,0,0,0,12.45,16.68,8.81,11.81,8.47,11.35,8.43,11.3,2.47,6.79,5.94,16.34,2.47,5.83
Sevilla,Pino Montano Emvisesa,90,4,2,0,15,18.75,10.075,13.5025,3.975,9.38,0,0,0.8,0.088333333,0.447777778,0,0.094444444,0.235,0.068888889,0.5,0,0.666666667,0.251911111,0.101244444,0.480088889,0.166755556,21.15,28.34,8.5,11.39,4.15,9.79,3.8,8.97,0,0,0,0,13.2,17.69,10.7,14.34,9.4,12.6,7,9.38,5.9,16.23,6.2,17.05,0,0
Sevilla,Pol. Aerpuerto,89.32,4,2,0,14.88666667,18.49166667,9.815,13.15,3.78,8.92,0,0,0.805047319,0.084639498,0.439543215,0,0.086878639,0.251567398,0.072884013,0.5,0,0.666666667,0.271383506,0.093735917,0.474087427,0.16079315,22.47,30.11,7.76,10.4,3.95,9.32,3.61,8.52,0,0,0,0,12.06,16.16,9.18,12.3,9.16,12.27,8.86,11.87,5.76,15.84,6.51,17.9,0,0
Sevilla,Pino Montano ,90,4,2,0,15,18.79166667,10.05,13.4675,4.3,10.145,0,0,0.798226164,0.095555556,0.446666667,0,0.08,0.24,0,0.5,0,0.666666667,0.256674058,0.085587583,0.477782705,0.179955654,21.6,28.94,7.2,9.65,4.4,10.38,4.2,9.91,0,0,0,0,13.15,17.62,11.6,15.54,8.2,10.99,7.25,9.72,12.4,34.1,0,0,0,0
